OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,BuildingAge,log_surface,Size_S,Size_M,Size_L,Size_XL,Size_XXL,surface_per_floor,Nhood_CENTRAL,Nhood_DELRIDGE,Nhood_DOWNTOWN,Nhood_EAST,Nhood_GREATER DUWAMISH,Nhood_LAKE UNION,Nhood_MAGNOLIA / QUEEN ANNE,Nhood_NORTH,Nhood_NORTHEAST,Nhood_NORTHWEST,Nhood_Other,Nhood_SOUTHEAST,Nhood_SOUTHWEST
144,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,Seattle,DOWNTOWN,47.6048,-122.3368,1904,5,0,190980,Hotel,190980.0,6505995.0,6505995.0,False,Compliant,121,12.159929225640868,False,False,False,True,False,38196.0,False,False,True,False,False,False,False,False,False,False,False,False,False
145,Nonresidential COS,Other,Benaroya Hall,200 University Street,Seattle,DOWNTOWN,47.60804,-122.3367,1998,6,0,284100,Other - Entertainment/Public Assembly,189750.0,14641502.0,14881950.0,False,Compliant,27,12.557085087723449,False,False,False,False,True,47350.0,False,False,True,False,False,False,False,False,False,False,False,False,False
147,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,Seattle,BALLARD,47.66737,-122.37956,1954,5,0,285333,Hospital (General Medical & Surgical),302661.0,68090728.0,47602720.0,False,Compliant,71,12.561415702901638,False,False,False,False,True,57066.6,False,False,False,False,False,False,False,False,False,False,False,False,False
163,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,Seattle,DOWNTOWN,47.60112,-122.32785,2006,4,0,61156,Other,42755.0,9363374.0,9550716.0,False,Compliant,19,11.02119960717217,False,False,True,False,False,15289.0,False,False,True,False,False,False,False,False,False,False,False,False,False
167,NonResidential,Other,Wing Luke Museum,719 South King Street,Seattle,DOWNTOWN,47.59809,-122.32283,1910,4,13820,59000,Museum,58000.0,2010454.625,2095175.25,False,Compliant,115,10.985309671896763,False,False,True,False,False,14750.0,False,False,True,False,False,False,False,False,False,False,False,False,False
168,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,Seattle,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1996,4,14200,148022,Hotel,113702.0,7946961.0,8016521.0,False,Compliant,29,11.905122946077489,False,False,False,True,False,37005.5,False,False,False,False,False,False,True,False,False,False,False,False,False
170,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,Seattle,EAST,47.61495,-122.32177,1915,3,0,63330,College/University,64820.0,3059758.0,3284214.5,False,Compliant,110,11.056130219690564,False,False,True,False,False,21110.0,False,False,False,True,False,False,False,False,False,False,False,False,False
172,Campus,University,SSCC MAIN CAMPUS,6000 16th Ave SW,Seattle,DELRIDGE,47.547,-122.35307,1970,2,0,441071,College/University,483000.0,38301744.0,41151732.0,False,Compliant,55,12.996963406408776,False,False,False,False,True,220535.5,False,True,False,False,False,False,False,False,False,False,False,False,False
173,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,Seattle,NORTHEAST,47.67828,-122.26456,2002,2,0,96300,Office,92300.0,16319835.0,16274449.0,False,Compliant,23,11.475233981948293,False,False,True,False,False,48150.0,False,False,False,False,False,False,False,False,True,False,False,False,False
174,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,Seattle,GREATER DUWAMISH,47.59545,-122.32146,1950,1,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,7475577.5,8086930.5,False,Compliant,75,11.117762111107313,False,False,True,False,False,67356.0,False,False,False,False,True,False,False,False,False,False,False,False,False
179,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,Seattle,GREATER DUWAMISH,47.53827,-122.28406,1958,1,0,54765,Office,25765.0,4253369.5,4503671.5,False,Compliant,67,10.910824842428626,False,False,True,False,False,54765.0,False,False,False,False,True,False,False,False,False,False,False,False,False
180,NonResidential,Other,Hope Place,3802 S Othello St,Seattle,GREATER DUWAMISH,47.53722,-122.284,2009,5,0,89821,Other - Lodging/Residential,46483.0,1950092.5,2220796.5,False,Compliant,16,11.405585213149562,False,False,True,False,False,17964.2,False,False,False,False,True,False,False,False,False,False,False,False,False
182,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,Seattle,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,2,0,52611,College/University,52611.0,4116871.5,4390158.0,False,Compliant,45,10.87069950958867,False,False,True,False,False,26305.5,False,False,False,False,False,False,True,False,False,False,False,False,False
183,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,Seattle,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,2001,4,37500,102100,Residence Hall/Dormitory,135520.0,4448582.5,4800620.5,False,Compliant,24,11.533717798424087,False,False,False,True,False,25525.0,False,False,False,False,False,False,True,False,False,False,False,False,False
185,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,Seattle,NORTH,47.70763,-122.29453,2011,2,0,236758,K-12 School,238550.0,8355988.5,9287467.0,False,Compliant,14,12.374798025109309,False,False,False,False,True,118379.0,False,False,False,False,False,False,False,True,False,False,False,False,False
187,NonResidential,Other,Youth Services Center,1211 E Alder Street,Seattle,CENTRAL,47.60462,-122.31549,1971,6,0,250981,Other,137565.0,13071700.0,14196194.0,False,Compliant,54,12.433136502395,False,False,False,False,True,41830.166666666664,True,False,False,False,False,False,False,False,False,False,False,False,False
338,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,Seattle,DOWNTOWN,47.61598,-122.33448,2004,11,68432,230638,Other,250000.0,65336980.0,66000296.0,False,Compliant,21,12.348608996541525,False,False,False,False,True,20967.090909090908,False,False,True,False,False,False,False,False,False,False,False,False,False
190,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,Seattle,GREATER DUWAMISH,47.536,-122.31768,2007,3,0,64015,Office,30000.0,3242077.75,3375016.25,False,Compliant,18,11.066888331097017,False,False,True,False,False,21338.333333333332,False,False,False,False,True,False,False,False,False,False,False,False,False
194,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,Seattle,NORTH,47.70759,-122.3255,1951,1,0,530039,Retail Store,505103.0,27717034.0,28763498.0,False,Compliant,74,13.180707754378572,False,False,False,False,True,530039.0,False,False,False,False,False,False,False,True,False,False,False,False,False
195,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,Seattle,NORTH,47.7066,-122.321,1964,3,0,54224,Other/Specialty Hospital,47012.0,7265178.0,7668810.0,False,Compliant,61,10.900897335695076,False,False,True,False,False,18074.666666666668,False,False,False,False,False,False,False,True,False,False,False,False,False
197,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,Seattle,NORTH,47.70619,-122.32586,1965,4,0,124342,Retail Store,122000.0,8765978.0,8729918.0,False,Compliant,60,11.7307991549249,False,False,False,True,False,31085.5,False,False,False,False,False,False,False,True,False,False,False,False,False
198,NonResidential,Hospital,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,Seattle,NORTHEAST,47.66231,-122.28146,1953,10,0,879000,Hospital (General Medical & Surgical),879000.0,253832464.0,257764208.0,False,Compliant,72,13.686541314323094,False,False,False,False,True,87900.0,False,False,False,False,False,False,False,False,True,False,False,False,False
200,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,Seattle,NORTHWEST,47.70956,-122.3345,1996,3,0,55442,Financial Office,28636.0,3191228.25,3313397.0,False,Compliant,29,10.923110744953865,False,False,True,False,False,18480.666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
209,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,Seattle,EAST,47.61233,-122.3171,1910,5,0,84870,Self-Storage Facility,85521.0,1381590.125,1617801.25,False,Compliant,115,11.34888773562083,False,False,True,False,False,16974.0,False,False,False,True,False,False,False,False,False,False,False,False,False
211,Campus,University,NSCC MAIN CAMPUS,9600 COLLEGE WAY N,Seattle,NORTHWEST,47.69936,-122.33401,1970,2,111625,582447,College/University,667335.0,35891484.0,37410800.0,False,Compliant,55,13.27499519005089,False,False,False,False,True,291223.5,False,False,False,False,False,False,False,False,False,True,False,False,False
215,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,Seattle,GREATER DUWAMISH,47.55152,-122.31869,1904,4,0,114297,Non-Refrigerated Warehouse,114297.0,2100097.75,2415462.5,False,Compliant,121,11.646564351817041,False,False,False,True,False,28574.25,False,False,False,False,True,False,False,False,False,False,False,False,False
220,NonResidential,Warehouse,8109,4786 First Ave S,Seattle,GREATER DUWAMISH,47.55901,-122.33328,1937,1,0,234144,Non-Refrigerated Warehouse,234144.0,6744317.0,7874958.5,False,Compliant,88,12.363695860550678,False,False,False,False,True,234144.0,False,False,False,False,True,False,False,False,False,False,False,False,False
223,NonResidential,Retail Store,Westwood Village - Building A,2600 SW Barton St,Seattle,DELRIDGE,47.52254,-122.36627,1966,1,0,64984,Retail Store,65425.0,2944296.25,3016373.5,False,Compliant,59,11.081911753015689,False,False,True,False,False,64984.0,False,True,False,False,False,False,False,False,False,False,False,False,False
224,NonResidential,Retail Store,Westwood Village - Building B,2600 SW Barton St,Seattle,DELRIDGE,47.52254,-122.36627,1965,1,0,67745,Retail Store,67782.0,9230223.0,9589728.0,False,Compliant,60,11.123520696408578,False,False,True,False,False,67745.0,False,True,False,False,False,False,False,False,False,False,False,False,False
225,SPS-District K-12,K-12 School,Denny/Sealth Campus,2601 SW Kenyon / 2600 SW Thistle,Seattle,DELRIDGE,47.52915,-122.36511,2010,2,0,367884,K-12 School,367884.0,12265516.0,13279344.0,False,Compliant,15,12.815525668312768,False,False,False,False,True,183942.0,False,True,False,False,False,False,False,False,False,False,False,False,False
228,NonResidential,Other,Webster Building,3014 NW 67th St.,Seattle,BALLARD,47.67767,-122.39631,1973,3,0,56000,Other,56000.0,1851260.5,2088978.125,False,Compliant,52,10.933124826700707,False,False,True,False,False,18666.666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
230,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,Seattle,SOUTHWEST,47.54508,-122.37737,1969,2,0,52088,Self-Storage Facility,52088.0,1377519.5,1576122.875,False,Compliant,56,10.860709073012247,False,False,True,False,False,26044.0,False,False,False,False,False,False,False,False,False,False,False,False,True
232,NonResidential,Hotel,Silver Cloud Inn,1150 Fairview Ave N,Seattle,LAKE UNION,47.62972,-122.32906,1998,5,30000,93920,Hotel,123920.0,9373179.0,9676783.0,False,Compliant,27,11.450209282364696,False,False,True,False,False,18784.0,False,False,False,False,False,True,False,False,False,False,False,False,False
233,Nonresidential COS,Other,Armory Building,860 Terry Ave N,Seattle,LAKE UNION,47.62759,-122.33661,1900,1,0,50000,Museum,43000.0,7548807.0,7942537.5,False,Compliant,125,10.819798284210286,False,True,False,False,False,50000.0,False,False,False,False,False,True,False,False,False,False,False,False,False
234,Nonresidential COS,Warehouse,SCL Roy Street Warehouse,802 Roy St,Seattle,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1926,2,0,50292,Non-Refrigerated Warehouse,42345.0,430473.6875,430473.6875,False,Compliant,99,10.825621181393542,False,False,True,False,False,25146.0,False,False,False,False,False,False,True,False,False,False,False,False,False
235,NonResidential,Hotel,311jk-Seattle Downtown/Lake Union CY,925 Westlake Ave North,Seattle,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1998,7,54341,153315,Hotel,141591.0,11171988.0,11754087.0,False,Compliant,27,11.940256429929011,False,False,False,True,False,21902.14285714286,False,False,False,False,False,False,True,False,False,False,False,False,False
238,Nonresidential COS,Small- and Mid-Sized Office,North Service Center,1300 N 97th ST,Seattle,NORTHWEST,47.70044,-122.34136,1957,2,0,91130,Office,57968.0,9472358.0,10005492.0,False,Compliant,68,11.420053310764763,False,False,True,False,False,45565.0,False,False,False,False,False,False,False,False,False,True,False,False,False
241,NonResidential,Hotel,Hotel Nexus,2140 N. Northgate Way,Seattle,NORTHWEST,47.70916,-122.33216,1968,4,0,64893,Hotel,64893.0,6197825.0,6211749.5,False,Compliant,57,11.080510448495465,False,False,True,False,False,16223.25,False,False,False,False,False,False,False,False,False,True,False,False,False
244,NonResidential,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,Seattle,DOWNTOWN,47.60105,-122.33518,1900,3,0,44558,Office,34416.0,1677002.25,1722053.0,False,Compliant,125,10.704569432697642,False,True,False,False,False,14852.666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False
245,NonResidential,Other,CenturyLink,800 Occidental Ave. South,Seattle,GREATER DUWAMISH,47.59544,-122.33159,1999,6,327680,1258280,Other - Entertainment/Public Assembly,1585960.0,59757440.0,62160304.0,False,Compliant,26,14.045257061728316,False,False,False,False,True,209713.33333333334,False,False,False,False,True,False,False,False,False,False,False,False,False
247,Nonresidential COS,Distribution Center,SCL SSC Building A,3613 4th Ave S,Seattle,GREATER DUWAMISH,47.57199,-122.32811,1924,2,0,179161,Distribution Center,117476.0,9436408.0,10168523.0,False,Compliant,101,12.096045703465,False,False,False,True,False,89580.5,False,False,False,False,True,False,False,False,False,False,False,False,False
248,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,Seattle,GREATER DUWAMISH,47.57199,-122.32811,1965,2,0,58640,Non-Refrigerated Warehouse,40831.0,3928695.25,4327563.5,False,Compliant,60,10.979189389621132,False,False,True,False,False,29320.0,False,False,False,False,True,False,False,False,False,False,False,False,False
249,NonResidential,Other,Safeco Field,1250 First Avenue South,Seattle,GREATER DUWAMISH,47.59085,-122.33354,1999,3,0,1172127,Other - Entertainment/Public Assembly,1172127.0,58761304.0,57406988.0,False,Compliant,26,13.974331458172633,False,False,False,False,True,390709.0,False,False,False,False,True,False,False,False,False,False,False,False,False
250,NonResidential,Hotel,Silver Cloud Hotel - Stadium,1046 1st Ave S,Seattle,GREATER DUWAMISH,47.59269,-122.33372,2005,9,14567,153882,Hotel,135006.0,12726789.0,12871628.0,False,Compliant,20,11.943947852387137,False,False,False,True,False,17098.0,False,False,False,False,True,False,False,False,False,False,False,False,False
257,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,Seattle,GREATER DUWAMISH,47.57507,-122.35747,1916,4,0,79600,Non-Refrigerated Warehouse,79600.0,2411402.25,2411402.25,False,Compliant,109,11.284781934567633,False,False,True,False,False,19900.0,False,False,False,False,True,False,False,False,False,False,False,False,False
261,Campus,Large Office,South Park,1420 S Trenton,Seattle,GREATER DUWAMISH,47.52429,-122.31234,1980,2,31874,302494,Office,240984.0,53466684.0,54136068.0,False,Compliant,45,12.619820027390809,False,False,False,False,True,151247.0,False,False,False,False,True,False,False,False,False,False,False,False,False
263,NonResidential,Other,Building 1,316 NE Thornton Place,Seattle,NORTH,47.70281,-122.32532,2008,6,335109,84739,Parking,335109.0,9134963.0,9238992.0,False,Compliant,17,11.34734302418055,False,False,True,False,False,14123.166666666666,False,False,False,False,False,False,False,True,False,False,False,False,False
264,NonResidential,Mixed Use Property,TriBeCa,516 1st Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2002,4,0,110785,Multifamily Housing,58563.0,10557910.0,10864032.0,False,Compliant,23,11.615355691521394,False,False,False,True,False,27696.25,False,False,False,False,False,False,True,False,False,False,False,False,False
267,NonResidential,Hotel,Grand Hyatt Seattle,721 Pine St,Seattle,DOWNTOWN,47.61275,-122.3333,1999,0,0,934292,Hotel,495536.0,65047284.0,66502836.0,False,Compliant,26,13.7475453725128,False,False,False,False,True,,False,False,True,False,False,False,False,False,False,False,False,False,False
268,NonResidential,Hospital,Swedish Cherry Hill,500 17th Ave,Seattle,CENTRAL,47.60705,-122.30966,1990,5,0,597519,Hospital (General Medical & Surgical),601615.0,143423024.0,147299056.0,False,Compliant,35,13.300543035030948,False,False,False,False,True,119503.8,True,False,False,False,False,False,False,False,False,False,False,False,False
274,NonResidential,Warehouse,27020-Seattle / Stone Way North,3600 Stone Way North,Seattle,LAKE UNION,47.65097,-122.34227,1991,3,8161,67236,Non-Refrigerated Warehouse,67236.0,549181.375,571637.5,False,Compliant,34,11.115978970227394,False,False,True,False,False,22412.0,False,False,False,False,False,True,False,False,False,False,False,False,False
276,NonResidential,Hospital,Harborview Medical Center,325 9th Ave.,Seattle,EAST,47.60399,-122.32377,2000,8,0,1158691,Hospital (General Medical & Surgical),1350182.0,293090784.0,296671744.0,False,Compliant,25,13.96280234067203,False,False,False,False,True,144836.375,False,False,False,True,False,False,False,False,False,False,False,False,False
278,NonResidential,Senior Care Community,ID Village Square 1,802 S. Dearborn St.,Seattle,DOWNTOWN,47.59626,-122.3218,1999,5,12611,90185,Senior Care Community,55259.0,10105379.0,10281401.0,False,Compliant,26,11.40962948336128,False,False,True,False,False,18037.0,False,False,True,False,False,False,False,False,False,False,False,False,False
281,NonResidential,K-12 School,University HTS Grade School,5031 University Way NE,Seattle,NORTHEAST,47.66568,-122.31368,1928,2,0,55653,K-12 School,55500.0,1377627.0,1597907.25,False,Compliant,97,10.926909231928333,False,False,True,False,False,27826.5,False,False,False,False,False,False,False,False,True,False,False,False,False
282,NonResidential,Hotel,Hotel Deca,4507 Brooklyn Ave NE,Seattle,NORTHEAST,47.66151,-122.31457,1931,16,0,106860,Hotel,106860.0,11935719.0,12616417.0,False,Compliant,94,11.579284203506532,False,False,False,True,False,6678.75,False,False,False,False,False,False,False,False,True,False,False,False,False
283,NonResidential,Small- and Mid-Sized Office,Lake City Center,12360 Lake City Way NE,Seattle,NORTH,47.71895,-122.29475,1972,5,0,50759,Office,47079.0,3147042.0,3321734.0,False,Compliant,53,10.834863921828324,False,False,True,False,False,10151.8,False,False,False,False,False,False,False,True,False,False,False,False,False
284,NonResidential,Worship Facility,University Congregational United Church of Christ,4505 16TH AVE NE,Seattle,NORTHEAST,47.66182,-122.31113,1952,2,0,56772,Worship Facility,56772.0,2439484.75,2762805.5,False,Compliant,73,10.946816139580935,False,False,True,False,False,28386.0,False,False,False,False,False,False,False,False,True,False,False,False,False
