OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions
683,NonResidential,Other,Rainier Square Plaza,3820 Rainier Ave S,Seattle,SOUTHEAST,47.56961,-122.28881,1994,3.0,1,0,102133,Strip Mall,107427.0,20725996.0,False,Compliant,530.62
685,NonResidential,Large Office,818 Stewart,818 Stewart Street,Seattle,DOWNTOWN,47.61567,-122.33503,2008,1.0,14,0,362046,Office,232443.0,15725581.0,False,Compliant,116.95
689,NonResidential,Other,Marketplace at Queen Anne,600 1st Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,1994,3.0,2,0,81336,Lifestyle Center,81385.0,13085297.0,False,Compliant,270.17
692,NonResidential,Other,2323 Elliott,2323 Elliott Avenue,Seattle,DOWNTOWN,47.61234,-122.34897,1983,1.0,6,197130,78852,Parking,197040.0,5233553.5,False,Compliant,36.49
693,NonResidential,Small- and Mid-Sized Office,Queen Anne Square East (200),200 W Mercer St,Seattle,MAGNOLIA / QUEEN ANNE,47.62497,-122.35965,1982,1.0,5,0,98668,Office,98668.0,4391348.0,False,Compliant,30.61
694,NonResidential,Large Office,Rainier Brewery,3100 Airport Way South,Seattle,GREATER DUWAMISH,47.57639,-122.32072,2007,1.0,1,28381,130550,Office,80157.0,8751704.0,False,Compliant,98.54
696,NonResidential,Large Office,"Ocean Beauty Seafoods, LLC",1100 W Ewing St,Seattle,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1978,1.0,1,0,105100,Office,105100.0,22078064.0,False,Compliant,357.86
701,NonResidential,Retail Store,Elliot Industrial,1523-1541 15th Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,1978,1.0,1,0,50660,Retail Store,50660.0,2661488.0,False,Compliant,60.7
702,NonResidential,Small- and Mid-Sized Office,Hays Elliot,1461-1489 Elliot Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1937,1.0,2,0,61929,Office,39879.0,2203026.5,False,Compliant,55.73
703,NonResidential,Large Office,501 Elliott Ave West,501 Elliot Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,2000,1.0,4,55000,110111,Office,104667.0,25478086.0,False,Compliant,177.62
19755,NonResidential,Small- and Mid-Sized Office,"2607 Building, LLC",2607 2nd Avenue,Seattle,DOWNTOWN,47.61588,-122.34965,1925,1.0,3,0,20565,Office,20565.0,802312.5,False,Compliant,5.59
705,NonResidential,Large Office,351 Elliott Ave West,351 Elliot Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,2000,1.0,5,55971,103966,Office,106449.0,7857972.5,False,Compliant,54.78
706,NonResidential,Large Office,333 Elliott West,333 Elliott Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,2008,1.0,5,46763,137201,Office,133451.0,14856199.0,False,Compliant,103.57
707,NonResidential,Large Office,101 ELLIOTT AVENUE WEST,101 Elliott Ave West,Seattle,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1986,1.0,5,78848,129362,Office,109978.0,5514308.5,False,Compliant,116.74
708,NonResidential,Large Office,3131 Elliott Avenue,3131 Elliott Avenue,Seattle,DOWNTOWN,47.61813,-122.35833,1986,1.0,7,80283,197203,Office,178625.0,12729858.0,False,Compliant,88.74
709,NonResidential,Large Office,Pier 69 Corporate HQ,2711 Alaskan Way,Seattle,DOWNTOWN,47.614,-122.35375,1993,1.0,3,0,187130,Office,171783.0,10053489.0,False,Compliant,70.09
710,NonResidential,Large Office,World Trade Center - North,2401 Elliott Avenue,Seattle,DOWNTOWN,47.61287,-122.35022,2000,1.0,5,117867,133177,Office,126218.0,17186624.0,False,Compliant,119.81
711,NonResidential,Warehouse,08495-Pier 57,1334 Alaskan Way,Seattle,DOWNTOWN,47.60703,-122.34038,1912,1.0,5,0,154330,Non-Refrigerated Warehouse,95330.0,1262235.25,False,Compliant,8.8
712,NonResidential,Large Office,51 University,51 University,Seattle,DOWNTOWN,47.60604,-122.33948,1918,1.0,6,14690,93555,Office,64055.0,4515180.5,False,Compliant,50.17
713,NonResidential,Large Office,National Building,1008 Western Ave,Seattle,DOWNTOWN,47.6047,-122.33739,1905,1.0,6,0,167860,Office,110370.0,6797647.0,False,Compliant,47.39
715,NonResidential,Large Office,Polson Building,71 Columbia Street,Seattle,DOWNTOWN,47.60247,-122.33621,1910,1.0,6,0,112560,Office,80400.0,4946798.5,False,Compliant,97.82
716,NonResidential,Retail Store,Western Building,619 Western Avenue,Seattle,DOWNTOWN,47.60223,-122.33602,1910,1.0,6,0,86204,Other,67670.0,3241917.0,False,Compliant,69.02
717,Nonresidential COS,Warehouse,Airport Way Ctr - Bldg C,2203 Airport Way S,Seattle,GREATER DUWAMISH,47.5829,-122.32417,1985,1.0,2,0,145158,Non-Refrigerated Warehouse,101633.0,8384523.0,False,Compliant,119.46
718,NonResidential,Large Office,Holgate Center,1737 Airport Way South,Seattle,GREATER DUWAMISH,47.58716,-122.32214,1951,1.0,2,0,112896,Office,110746.0,10287986.0,False,Compliant,157.48
719,NonResidential,Distribution Center,MACMILLAN-PIPER EYRES WAREHOUSE,1762 6th Ave S,Seattle,GREATER DUWAMISH,47.58685,-122.32501,1960,1.0,1,0,110613,Distribution Center,99551.0,1015060.188,False,Compliant,7.08
720,NonResidential,Warehouse,6th & Holgate Building,1930 6th Ave. South,Seattle,GREATER DUWAMISH,47.58553,-122.32511,1951,1.0,4,0,149881,Non-Refrigerated Warehouse,119593.0,2417401.25,False,Compliant,95.86
722,NonResidential,Warehouse,(ID722)INDUSTRIAL TRANSFER WAREHOUSE,2440 6TH AVE S,Seattle,GREATER DUWAMISH,47.58042,-122.32552,1951,1.0,3,0,98220,Non-Refrigerated Warehouse,129420.0,6468090.0,False,Compliant,75.29
723,NonResidential,Distribution Center,North Coast Electric,2450 8th Ave S,Seattle,GREATER DUWAMISH,47.58096,-122.32313,1970,1.0,1,0,84420,Distribution Center,44300.0,2848317.25,False,Compliant,19.86
725,NonResidential,Distribution Center,Pacific Millennial Realty LLC,3623 6th Ave S,Seattle,GREATER DUWAMISH,47.57055,-122.3267,1961,1.0,1,0,73335,Distribution Center,73335.0,5197118.0,False,Compliant,155.74
727,NonResidential,Distribution Center,2700 4th Ave S (Best Fixture/Filson),2700 4th Ave S,Seattle,GREATER DUWAMISH,47.5794,-122.32848,1928,1.0,2,0,56876,Distribution Center,48400.0,1791715.625,False,Compliant,48.5
728,NonResidential,Warehouse,Pacific Iron & Metal,2230 4th Ave S,Seattle,GREATER DUWAMISH,47.58241,-122.32866,1931,1.0,2,0,61200,Non-Refrigerated Warehouse,61200.0,4912143.0,False,Compliant,178.62
729,NonResidential,Distribution Center,Gensco Incorporated,1703 6th Ave S,Seattle,GREATER DUWAMISH,47.58772,-122.32686,1987,1.0,1,0,111908,Distribution Center,109090.0,1555420.25,False,Compliant,34.14
730,NonResidential,Other,(ID#730)Campus 4:KC Metro Transit Ryerson Base,1200 4TH AVE S,Seattle,GREATER DUWAMISH,47.5908,-122.32828,1986,3.0,2,0,63644,Other - Public Services,65700.0,6858533.5,False,Compliant,168.5
731,NonResidential,Mixed Use Property,SALVATION ARMY (ID#731),1000 4TH AVE S,Seattle,GREATER DUWAMISH,47.59439,-122.32839,1930,3.0,2,18860,89893,Non-Refrigerated Warehouse,58605.0,3639670.25,False,Compliant,25.37
732,NonResidential,Supermarket / Grocery Store,70100122-Greenwood,100 NW 85th Street,Seattle,NORTHWEST,47.69197,-122.35877,1970,1.0,1,35545,106345,Supermarket/Grocery Store,168735.0,16865978.0,False,Compliant,293.56
734,NonResidential,Small- and Mid-Sized Office,1455 Leary,1455 NW Leary Way,Seattle,BALLARD,47.6633,-122.37549,2001,1.0,4,21055,71037,Office,70074.0,4817062.0,False,Compliant,33.58
735,NonResidential,Warehouse,Seattle Marine & Fishing Supply Co.,2121 West Commodore Way,Seattle,MAGNOLIA / QUEEN ANNE,47.6592,-122.38437,1974,0.0,3,0,56259,Non-Refrigerated Warehouse,31582.0,2346571.5,False,Compliant,86.9
738,NonResidential,Other,UW Benjamin Hall IRB,616 NE Northlake Place,Seattle,NORTHEAST,47.65529,-122.32133,2006,1.0,6,0,143439,Other,119570.0,25631512.0,False,Compliant,710.7
739,NonResidential,Large Office,Lakeview 837 N 34th,837 N 34th Street,Seattle,LAKE UNION,47.64912,-122.34823,2008,1.0,4,88855,113768,Office,105206.0,8873485.0,False,Compliant,61.86
740,NonResidential,Small- and Mid-Sized Office,The Canal View Building,551 N 34th St,Seattle,LAKE UNION,47.64932,-122.35187,2000,1.0,2,25800,51374,Office,77174.0,5481549.0,False,Compliant,38.21
741,NonResidential,Large Office,1000 Dexter-RREEF  SeaDPD ID 741,1000 Dexter Avenue North,Seattle,MAGNOLIA / QUEEN ANNE,47.62817,-122.34212,1998,1.0,5,0,110524,Office,98781.0,6859198.0,False,Compliant,47.82
742,NonResidential,Mixed Use Property,1100 Eastlake,1100 Eastlake Ave,Seattle,LAKE UNION,47.6289,-122.32877,2008,1.0,5,103650,183574,Parking,97500.0,21042926.0,False,Compliant,314.43
744,NonResidential,Large Office,West Tower,400 Second Avenue,Seattle,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,2000,1.0,7,84689,157186,Office,163082.0,8655604.0,False,Compliant,68.06
745,NonResidential,Large Office,190 Queen Anne,190 Queen Anne,Seattle,MAGNOLIA / QUEEN ANNE,47.61949,-122.35639,1974,1.0,5,18720,84210,Office,89075.0,4750799.0,False,Compliant,65.03
748,NonResidential,Small- and Mid-Sized Office,Pier 70,2801 Alaskan Way,Seattle,DOWNTOWN,47.61472,-122.35566,1902,1.0,3,0,76893,Office,90345.0,12029600.0,False,Compliant,260.13
749,NonResidential,Large Office,Fourth and Vine,2601 Fourth Avenue,Seattle,DOWNTOWN,47.61732,-122.34791,1975,1.0,8,23630,126370,Office,126648.0,9343428.0,False,Compliant,119.93
750,NonResidential,Large Office,Children's Hospital Research Building #2,1915 Terry Ave,Seattle,DOWNTOWN,47.61628,-122.33391,1953,1.0,7,0,274362,Office,274362.0,16540550.0,False,Compliant,147.82
751,NonResidential,Large Office,Blanchard Plaza (CoS Energy Reporting),2201 Sixth Avenue,Seattle,DOWNTOWN,47.61599,-122.34165,1983,1.0,15,116280,261722,Office,270237.0,17750994.0,False,Compliant,246.83
752,NonResidential,Large Office,ACTIVE VOICE,2033 6th Ave,Seattle,DOWNTOWN,47.61481,-122.33969,1963,1.0,11,0,169020,Office,156414.0,11480494.0,False,Compliant,346.62
754,NonResidential,Large Office,Eighth & Olive - New,720 Olive Way,Seattle,DOWNTOWN,47.61418,-122.33485,1981,1.0,19,89778,293737,Office,312442.0,15878689.0,False,Compliant,110.7
755,NonResidential,Medical Office,Medical Dental Building,509 Olive Way,Seattle,DOWNTOWN,47.6129,-122.33684,1925,1.0,18,28870,335064,Medical Office,281598.0,22104512.0,False,Compliant,582.28
756,NonResidential,Retail Store,601 Pine St,601 Pine St,Seattle,DOWNTOWN,47.61203,-122.33486,1929,1.0,4,0,78920,Retail Store,78920.0,8303666.5,False,Compliant,109.85
757,NonResidential,Large Office,Market Place I & II-2003 Western Avenue,2003 Western Avenue,Seattle,DOWNTOWN,47.61051,-122.34439,1979,1.0,7,87160,43983,Office,120248.0,5177270.5,Compliant,109.16,
759,NonResidential,Mixed Use Property,Oddfellows,915 E Pine St,Seattle,EAST,47.61505,-122.32,1908,1.0,4,0,55520,Office,17120.0,3686962.25,False,Compliant,150.88
760,NonResidential,Large Office,Broadacres Building,1601 Second Avenue,Seattle,DOWNTOWN,47.61036,-122.34037,1908,1.0,10,0,132998,Office,138257.0,3775187.5,False,Compliant,133.8
761,NonResidential,Retail Store,Ross Dress for Less,301 Pike Street,Seattle,DOWNTOWN,47.60956,-122.33715,1940,1.0,3,0,83118,Retail Store,45000.0,2443141.5,False,Compliant,27.82
762,NonResidential,Retail Store,Kress Building,1419 Third Avenue,Seattle,DOWNTOWN,47.60925,-122.33734,1924,1.0,3,0,77555,Retail Store,73563.0,7802205.5,False,Compliant,54.4
763,NonResidential,Small- and Mid-Sized Office,Market Square,1415 Western Avenue,Seattle,DOWNTOWN,47.60765,-122.34097,1909,1.0,6,0,51218,Office,44913.0,2886141.5,False,Compliant,20.12
765,NonResidential,Large Office,Seattle Tower,1218 3rd Avenue,Seattle,DOWNTOWN,47.60769,-122.33544,1929,1.0,27,13320,203251,Office,182604.0,16246106.0,False,Compliant,639.72
766,NonResidential,Large Office,1200 3rd Ave,1200 3rd Ave,Seattle,DOWNTOWN,47.60741,-122.33565,1921,1.0,13,0,189175,Office,151740.0,19036416.0,False,Compliant,132.71
767,NonResidential,Large Office,1015 3rd Ave,1015 3rd Ave,Seattle,DOWNTOWN,47.60582,-122.33464,1998,1.0,13,74481,219322,Office,145491.0,17074142.0,False,Compliant,119.03
768,NonResidential,Large Office,1201 Western Avenue,1201 Western Avenue,Seattle,DOWNTOWN,47.60576,-122.33922,1910,1.0,7,0,122356,Office,95942.0,4585070.5,False,Compliant,41.8
769,NonResidential,Small- and Mid-Sized Office,United Way of King County,720 2nd Ave,Seattle,DOWNTOWN,47.60366,-122.33328,1921,1.0,3,0,52298,Office,50250.0,1968655.125,False,Compliant,13.72
771,NonResidential,Large Office,Hoge Building,705 2nd Avenue,Seattle,DOWNTOWN,47.60304,-122.33362,1911,1.0,17,0,116640,Office,82053.0,6758565.5,False,Compliant,169.06
776,NonResidential,Medical Office,First Hill Medical Building,515 Minor Avenue,Seattle,EAST,47.60663,-122.32157,1988,1.0,5,99314,89025,Medical Office,81873.0,8523594.0,False,Compliant,89.41
777,NonResidential,University,Hospital Central Services Laundry,800 13th Ave,Seattle,CENTRAL,47.6094,-122.31506,1916,1.0,2,0,60122,College/University,60122.0,690529.5,False,Compliant,9.31
778,NonResidential,Small- and Mid-Sized Office,1st && King Street,500 1st Avenue S.,Seattle,DOWNTOWN,47.5981,-122.33369,1910,1.0,6,13700,81300,Office,84481.0,4052720.0,False,Compliant,31.43
779,NonResidential,Large Office,Administration Building,500 5TH AVE,Seattle,DOWNTOWN,47.6029,-122.32927,1971,1.0,9,0,224857,Office,204993.0,15272491.0,False,Compliant,390.67
780,NonResidential,Large Office,King Street Center,201 South Jackson A-15,Seattle,DOWNTOWN,47.59878,-122.33088,1998,1.0,8,124788,321473,Office,343400.0,13568148.0,False,Compliant,94.59
782,NonResidential,Other,DOT 17G_01 1051 BUILDING,1051 1ST AVE SO,Seattle,GREATER DUWAMISH,47.59273,-122.33455,1939,1.0,2,0,58492,Other,58500.0,1594422.5,False,Compliant,51.56
783,NonResidential,Small- and Mid-Sized Office,Taylor Edwards Building,1518 1st Avenue South,Seattle,GREATER DUWAMISH,47.58958,-122.33369,1907,1.0,6,0,62370,Office,49473.0,4353025.0,False,Compliant,30.35
784,NonResidential,Warehouse,SEWA,1919 Sixth Ave South,Seattle,GREATER DUWAMISH,47.58454,-122.3269,1960,1.0,1,0,73296,Non-Refrigerated Warehouse,77800.0,2356376.75,False,Compliant,73.58
785,Nonresidential COS,Other,Airport Way Ctr - Bldg A,2203 Airport Way S,Seattle,GREATER DUWAMISH,47.5829,-122.32417,1944,1.0,4,0,99122,Other,50036.0,14469228.0,False,Compliant,179.45
786,NonResidential,Other,J D OTT COMPANY (2244 6th Ave S),2244 6th Avenue S,Seattle,GREATER DUWAMISH,47.58251,-122.32528,1985,1.0,1,0,66133,Other,60787.0,6345009.5,False,Compliant,89.94
787,NonResidential,Warehouse,Seattle Lighting Distribution Center,26 South Hanford Street,Seattle,GREATER DUWAMISH,47.57613,-122.33864,1952,1.0,2,0,115668,Non-Refrigerated Warehouse,101752.0,3534690.75,False,Compliant,111.23
791,NonResidential,Other,United Parcel Service,4455 7th Avenue South,Seattle,GREATER DUWAMISH,47.56301,-122.32564,1970,1.0,1,0,141686,Other,152511.0,6673138.0,False,Compliant,46.52
792,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 5005 3rd Ave S Office,5005 3rd Avenue S.,Seattle,GREATER DUWAMISH,47.55695,-122.33176,1950,1.0,1,0,93610,Office,101278.0,6235947.0,False,Compliant,152.28
793,NonResidential,Large Office,Seattle Design Center (Atrium Building),5701 6th Ave. S,Seattle,GREATER DUWAMISH,47.55238,-122.32762,1973,1.0,2,0,156188,Office,141917.0,6843855.0,False,Compliant,60.92
794,NonResidential,Warehouse,NWCP-SEA Bldg C,703 S Fidalgo St,Seattle,GREATER DUWAMISH,47.54923,-122.32446,1966,1.0,1,0,115620,Non-Refrigerated Warehouse,56900.0,1951856.25,False,Compliant,13.61
796,NonResidential,Large Office,6100 Building,6100 4th Ave S,Seattle,GREATER DUWAMISH,47.54699,-122.32882,1975,1.0,5,0,238148,Office,245240.0,10775646.0,False,Compliant,75.12
797,NonResidential,Distribution Center,Westcore River Street,303 S River Street,Seattle,GREATER DUWAMISH,47.54326,-122.33134,1969,1.0,1,0,71718,Distribution Center,71718.0,151754.2969,False,Compliant,1.06
798,NonResidential,Warehouse,OPS,7440 W. Marginal Way S.,Seattle,GREATER DUWAMISH,47.53628,-122.3329,1969,1.0,1,0,55450,Non-Refrigerated Warehouse,34206.0,4345698.0,False,Compliant,131.64
799,NonResidential,Distribution Center,Cloverdale Business Park Building D,309 South Cloverdale Street,Seattle,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,0,54880,Distribution Center,55000.0,2763597.0,False,Compliant,89.53
800,NonResidential,Retail Store,WEST SEATTLE (0637),2800 SW BARTON ST,Seattle,DELRIDGE,47.52222,-122.36892,1992,1.0,1,0,102500,Retail Store,99471.0,7305474.0,False,Compliant,158.55
801,NonResidential,Other,NORTH BLDG,2670 NE 49th Street,Seattle,NORTHEAST,47.66478,-122.29804,2002,1.0,6,272900,88498,Parking,232685.0,8915523.0,False,Compliant,119.92
802,NonResidential,Supermarket / Grocery Store,70500849 -- Rainier Valley,2707 Rainier Avenue South,Seattle,GREATER DUWAMISH,47.57903,-122.29982,1963,1.0,1,0,50785,Supermarket/Grocery Store,27382.0,7439009.0,False,Compliant,195.43
804,NonResidential,Other,Northgate North,302 NE Northgate Way,Seattle,North,47.70911,-122.32529,2000,1.0,5,19820,283435,Parking,321828.0,11077140.0,False,Compliant,99.14
805,NonResidential,Distribution Center,Portside Distribution Center,4050 E. Marginal Way South,Seattle,GREATER DUWAMISH,47.56613,-122.33838,1986,1.0,1,0,411584,Distribution Center,288048.0,15091579.0,False,Compliant,455.39
806,NonResidential,Mixed Use Property,US Rubber Building,212 S Jackson Street,Seattle,DOWNTOWN,47.59937,-122.33116,1902,1.0,4,0,73320,Non-Refrigerated Warehouse,27283.0,1141189.75,False,Compliant,29.16
807,NonResidential,Large Office,645 Elliott - North Building,645 Elliott Avenue West,Seattle,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2008,1.0,4,100176,142510,Office,149081.0,9683979.0,False,Compliant,67.51
809,NonResidential,Small- and Mid-Sized Office,Washington Shoe Building,400 Occidental Ave. South,Seattle,DOWNTOWN,47.5992,-122.33223,1900,1.0,6,15840,79920,Office,95760.0,5392617.5,False,Compliant,74.45
811,NonResidential,Warehouse,City Commerce Park,3849 1st Ave S.,Seattle,GREATER DUWAMISH,47.56733,-122.3352,1946,1.0,1,0,179413,Non-Refrigerated Warehouse,178087.0,3459543.0,False,Compliant,24.12
812,NonResidential,Warehouse,Seattle Pottery Supply,35 S Hanford St,Seattle,GREATER DUWAMISH,47.57513,-122.33739,1917,0.0,1,0,65288,Non-Refrigerated Warehouse,60000.0,605971.1875,False,Compliant,4.22
813,NonResidential,Warehouse,3546 W Marginal Way SW,3546 W Marginal Way SW,Seattle,Delridge,47.5725,-122.3571,1966,1.0,1,0,170632,Non-Refrigerated Warehouse,164806.0,602245.0,False,Compliant,4.2
814,NonResidential,Large Office,West Lake Union Center,1505 Westlake Avenue North,Seattle,MAGNOLIA / QUEEN ANNE,47.63264,-122.34171,1994,1.0,10,0,381511,Office,220033.0,11410228.0,False,Compliant,106.12
815,NonResidential,Large Office,Fifth and Yesler,300 - 5th Avenue,Seattle,DOWNTOWN,47.60214,-122.32726,2009,1.0,17,138098,275166,Office,295494.0,13631141.0,False,Compliant,95.03
817,NonResidential,Mixed Use Property,Russell Hall,1414 NE 42nd Street,Seattle,NORTHEAST,47.6586,-122.3124,2009,1.0,6,54300,68100,Office,41624.0,4865551.5,False,Compliant,79.39
819,NonResidential,Retail Store,BLDG D,2689 NE University Village Street,Seattle,NORTHEAST,47.66246,-122.29898,1956,1.0,2,0,93803,Retail Store,85572.0,5453438.5,False,Compliant,110.41
821,NonResidential,Warehouse,3701 S. Norfolk,3701 S. Norfolk Street,Seattle,GREATER DUWAMISH,47.51304,-122.28394,1966,1.0,2,0,123000,Non-Refrigerated Warehouse,112484.0,3004271.0,False,Compliant,20.94
861,NonResidential,Medical Office,Patricia Steele Building,401 Broadway,Seattle,EAST,47.6056366,-122.3214798,2003,1.0,5,112980,162150,Medical Office,177748.0,9941308.0,False,Compliant,69.3
822,NonResidential,Warehouse,(ID#822) 98 NORFOLK,9877 40TH AVE S,Seattle,GREATER DUWAMISH,47.51168,-122.28285,1978,1.0,1,0,60448,Non-Refrigerated Warehouse,52702.0,1052244.75,False,Compliant,27.24
829,NonResidential,Other,Northwest Work Lofts,3131 Western Ave.,Seattle,MAGNOLIA / QUEEN ANNE,47.61915,-122.35871,1928,3.0,4,0,62600,Other,215197.0,11147342.0,False,Compliant,406.04
830,NonResidential,Mixed Use Property,childhaven,316 broadway,Seattle,EAST,47.60453796,-122.3203278,2004,1.0,4,21612,55800,Other,26400.0,2655387.5,False,Compliant,20.85
831,NonResidential,Medical Office,600 Broadway,600 Broadway,Seattle,EAST,47.60796711,-122.3195445,1990,1.0,5,159157,130262,Medical Office,146150.0,12731388.0,False,Compliant,133.5
832,NonResidential,Other,Salal Credit Union Headquarters,9706 4th Ave NE,Seattle,NORTH,47.6993,-122.32378,1987,1.0,5,0,90266,Financial Office,87552.0,7771933.5,False,Compliant,54.18
837,NonResidential,Warehouse,Peoples Storage,4213 Leary Way NW,Seattle,Ballard,47.6582,-122.36434,2004,1.0,4,6458,80874,Non-Refrigerated Warehouse,87332.0,1165598.875,False,Compliant,14.49
839,NonResidential,Hotel,Silver Cloud Inn - Broadway,1100 Broadway,Seattle,EAST,47.61210727,-122.3205972,2003,1.0,6,50017,100528,Hotel,100528.0,13410041.0,False,Compliant,453.76
